Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.22114,0.12843,0.21098,0.2013,0.48338,0.04469,0.47108,0.3491,0.19008,1.12161,0.3149,0.98693,1.06169,0.3616,0.22657,0.19807,0.99065,0.20495,0.80848,1.39338,0.57302,0.5718,0.50232,0.38945,0.32654,0.21704,0.1099,0.4032,0.02815,26
0.22371,0.12888,0.2115,0.20182,0.48543,0.0452,0.47267,0.34819,0.1905,1.13255,0.31758,0.99541,1.06212,0.36465,0.22682,0.19958,0.99702,0.20529,0.80816,1.39447,0.57152,0.5722,0.50393,0.39141,0.32858,0.21877,0.11096,0.40772,0.02805,26
0.22629,0.12934,0.21199,0.20231,0.48748,0.04569,0.47407,0.34712,0.19089,1.14284,0.32024,1.0038,1.06253,0.36768,0.22705,0.20107,1.00332,0.20562,0.80785,1.3955,0.57002,0.57256,0.5055,0.39334,0.33061,0.22048,0.11201,0.41224,0.02795,26
0.22886,0.1298,0.21246,0.20278,0.48953,0.04616,0.47528,0.34592,0.19125,1.15251,0.32287,1.01211,1.06294,0.37068,0.22726,0.20255,1.00955,0.20596,0.80756,1.39646,0.56853,0.57291,0.50705,0.39525,0.3326,0.22218,0.11306,0.41676,0.02784,26
0.23143,0.13027,0.2129,0.20321,0.49158,0.04661,0.47633,0.34458,0.1916,1.16155,0.32548,1.02033,1.06334,0.37364,0.22744,0.20402,1.01571,0.20629,0.80728,1.39737,0.56707,0.57324,0.50856,0.39712,0.33458,0.22387,0.11411,0.42127,0.02774,26
0.234,0.13074,0.21331,0.20362,0.49364,0.04705,0.47721,0.34311,0.19192,1.16996,0.32806,1.02847,1.06374,0.37658,0.22761,0.20547,1.0218,0.20663,0.80702,1.39824,0.56561,0.57355,0.51005,0.39897,0.33653,0.22554,0.11515,0.42578,0.02764,26
0.23657,0.13121,0.2137,0.204,0.4957,0.04746,0.47793,0.34153,0.19222,1.17776,0.33061,1.03652,1.06413,0.37948,0.22775,0.20691,1.02782,0.20696,0.80678,1.39906,0.56418,0.57385,0.51151,0.40079,0.33846,0.2272,0.11618,0.43029,0.02753,26
0.23914,0.13168,0.21406,0.20436,0.49776,0.04786,0.4785,0.33984,0.19251,1.18496,0.33314,1.04449,1.06451,0.38236,0.22788,0.20834,1.03377,0.20729,0.80657,1.39984,0.56277,0.57414,0.51294,0.40259,0.34037,0.22885,0.11722,0.4348,0.02743,26
0.24171,0.13216,0.21441,0.2047,0.49983,0.04825,0.47893,0.33806,0.19278,1.19157,0.33564,1.05237,1.06488,0.3852,0.228,0.20976,1.03967,0.20763,0.80637,1.4006,0.56138,0.57442,0.51435,0.40437,0.34226,0.23048,0.11825,0.43931,0.02732,26
0.24429,0.13265,0.21474,0.20501,0.5019,0.04861,0.47922,0.33618,0.19304,1.19759,0.33811,1.06017,1.06525,0.38802,0.2281,0.21117,1.0455,0.20796,0.8062,1.40132,0.56001,0.57469,0.51575,0.40612,0.34413,0.23211,0.11927,0.44382,0.02722,26
0.24686,0.13314,0.21505,0.20531,0.50397,0.04896,0.47939,0.33422,0.19328,1.20305,0.34056,1.06788,1.06561,0.3908,0.22818,0.21256,1.05126,0.20829,0.80606,1.40203,0.55867,0.57495,0.51712,0.40786,0.34598,0.23372,0.12029,0.44833,0.02711,26
0.24943,0.13363,0.21535,0.20559,0.50605,0.0493,0.47944,0.33219,0.19351,1.20795,0.34298,1.07551,1.06597,0.39355,0.22826,0.21395,1.05697,0.20863,0.80594,1.40272,0.55735,0.57521,0.51847,0.40957,0.34782,0.23532,0.12131,0.45283,0.02701,26
0.252,0.13413,0.21563,0.20586,0.50813,0.04962,0.47938,0.33009,0.19373,1.2123,0.34538,1.08305,1.06632,0.39627,0.22833,0.21533,1.06263,0.20896,0.80586,1.4034,0.55606,0.57547,0.5198,0.41127,0.34964,0.23691,0.12232,0.45734,0.02691,26
0.25457,0.13463,0.2159,0.20611,0.51022,0.04992,0.47922,0.32794,0.19395,1.21614,0.34774,1.0905,1.06666,0.39896,0.22838,0.21669,1.06822,0.2093,0.8058,1.40407,0.55479,0.57573,0.52112,0.41295,0.35144,0.23849,0.12333,0.46184,0.0268,26
0.25714,0.13513,0.21617,0.20635,0.51231,0.05021,0.47897,0.32572,0.19415,1.21946,0.35009,1.09788,1.067,0.40162,0.22843,0.21805,1.07376,0.20964,0.80577,1.40473,0.55356,0.57599,0.52243,0.41461,0.35322,0.24006,0.12434,0.46634,0.02669,26
0.25971,0.13565,0.21642,0.20658,0.51441,0.05049,0.47863,0.32347,0.19435,1.22229,0.3524,1.10516,1.06733,0.40425,0.22847,0.2194,1.07925,0.20999,0.80578,1.4054,0.55236,0.57625,0.52372,0.41626,0.355,0.24162,0.12535,0.47085,0.02659,26
0.26229,0.13616,0.21667,0.2068,0.51651,0.05076,0.47821,0.32117,0.19455,1.22465,0.35469,1.11237,1.06765,0.40685,0.2285,0.22073,1.08468,0.21033,0.80582,1.40607,0.55118,0.57651,0.525,0.41789,0.35675,0.24318,0.12635,0.47535,0.02648,26
0.26486,0.13669,0.21691,0.20701,0.51863,0.05101,0.47772,0.31884,0.19474,1.22655,0.35695,1.11949,1.06797,0.40941,0.22853,0.22206,1.09006,0.21068,0.80589,1.40675,0.55004,0.57678,0.52627,0.41951,0.3585,0.24472,0.12734,0.47985,0.02637,26
0.26743,0.13722,0.21715,0.20721,0.52075,0.05125,0.47716,0.31648,0.19493,1.22801,0.35919,1.12652,1.06828,0.41195,0.22856,0.22339,1.09539,0.21104,0.806,1.40745,0.54893,0.57706,0.52753,0.42112,0.36023,0.24625,0.12834,0.48436,0.02627,26
0.27,0.13775,0.21739,0.20742,0.52288,0.05148,0.47655,0.31409,0.19513,1.22905,0.36139,1.13348,1.06859,0.41445,0.22858,0.2247,1.10068,0.21139,0.80615,1.40816,0.54785,0.57734,0.52878,0.42271,0.36195,0.24778,0.12933,0.48886,0.02616,26
0.27257,0.13829,0.21763,0.20762,0.52501,0.05171,0.47589,0.31169,0.19532,1.22968,0.36357,1.14035,1.06889,0.41692,0.2286,0.22601,1.10591,0.21176,0.80633,1.40888,0.54681,0.57764,0.53003,0.4243,0.36366,0.2493,0.13032,0.49336,0.02605,26
0.27514,0.13884,0.21787,0.20782,0.52716,0.05192,0.47519,0.30927,0.19552,1.22994,0.36573,1.14713,1.06919,0.41936,0.22862,0.2273,1.1111,0.21212,0.80655,1.40963,0.5458,0.57794,0.53127,0.42587,0.36536,0.25081,0.13131,0.49786,0.02594,26
0.27771,0.1394,0.21811,0.20802,0.52932,0.05212,0.47444,0.30684,0.19572,1.22983,0.36785,1.15384,1.06948,0.42177,0.22864,0.2286,1.11624,0.21249,0.80681,1.41041,0.54483,0.57825,0.53251,0.42744,0.36705,0.25231,0.13229,0.50236,0.02583,26
0.28029,0.13996,0.21835,0.20822,0.53148,0.05232,0.47367,0.3044,0.19592,1.22937,0.36995,1.16046,1.06976,0.42415,0.22866,0.22988,1.12134,0.21287,0.80711,1.41121,0.54389,0.57858,0.53375,0.429,0.36873,0.25381,0.13327,0.50687,0.02572,26
0.28286,0.14053,0.2186,0.20842,0.53366,0.05251,0.47288,0.30196,0.19613,1.22859,0.37202,1.167,1.07004,0.4265,0.22868,0.23116,1.12639,0.21325,0.80746,1.41204,0.54299,0.57892,0.53498,0.43055,0.37039,0.2553,0.13425,0.51137,0.02561,26
0.28543,0.14111,0.21885,0.20863,0.53586,0.05269,0.47206,0.29952,0.19635,1.2275,0.37407,1.17346,1.07032,0.42881,0.22871,0.23243,1.1314,0.21364,0.80784,1.41291,0.54212,0.57928,0.53621,0.43209,0.37206,0.25679,0.13523,0.51587,0.0255,26
0.288,0.14169,0.21911,0.20884,0.53806,0.05287,0.47124,0.29708,0.19658,1.22612,0.37609,1.17983,1.07059,0.4311,0.22873,0.2337,1.13637,0.21403,0.80826,1.41381,0.54129,0.57965,0.53744,0.43363,0.37371,0.25826,0.1362,0.52037,0.02538,26
0.29057,0.14229,0.21938,0.20906,0.54028,0.05304,0.47041,0.29464,0.19681,1.22447,0.37808,1.18613,1.07085,0.43335,0.22877,0.23496,1.1413,0.21443,0.80873,1.41475,0.54049,0.58004,0.53867,0.43516,0.37536,0.25974,0.13717,0.52488,0.02527,26
0.29314,0.14289,0.21966,0.20928,0.54251,0.0532,0.46957,0.29221,0.19706,1.22257,0.38004,1.19234,1.07111,0.43557,0.2288,0.23621,1.14619,0.21484,0.80924,1.41573,0.53974,0.58044,0.5399,0.43669,0.37699,0.2612,0.13814,0.52938,0.02516,26
0.29571,0.1435,0.21995,0.20952,0.54476,0.05336,0.46874,0.28979,0.19732,1.22043,0.38197,1.19848,1.07136,0.43776,0.22884,0.23746,1.15104,0.21525,0.8098,1.41675,0.53902,0.58086,0.54114,0.43821,0.37863,0.26266,0.13911,0.53388,0.02504,26
0.29829,0.14412,0.22025,0.20977,0.54702,0.05352,0.46792,0.28737,0.19759,1.21807,0.38388,1.20453,1.07161,0.43992,0.22889,0.2387,1.15585,0.21567,0.81039,1.41781,0.53833,0.5813,0.54237,0.43973,0.38025,0.26412,0.14007,0.53838,0.02493,26
0.30086,0.14476,0.22057,0.21002,0.5493,0.05367,0.46712,0.28497,0.19787,1.21551,0.38576,1.2105,1.07186,0.44205,0.22895,0.23994,1.16062,0.2161,0.81104,1.41892,0.53768,0.58176,0.54361,0.44125,0.38188,0.26557,0.14104,0.54288,0.02481,26
0.30343,0.1454,0.22089,0.21029,0.5516,0.05383,0.46633,0.28259,0.19816,1.21277,0.38761,1.2164,1.0721,0.44414,0.22901,0.24118,1.16536,0.21653,0.81172,1.42008,0.53707,0.58224,0.54486,0.44276,0.38349,0.26702,0.142,0.54739,0.02469,26
0.306,0.14605,0.22123,0.21057,0.55391,0.05398,0.46556,0.28022,0.19847,1.20986,0.38944,1.22221,1.07233,0.44621,0.22908,0.24241,1.17006,0.21697,0.81245,1.42128,0.5365,0.58274,0.54611,0.44427,0.38511,0.26846,0.14296,0.55189,0.02457,26
0.30857,0.14671,0.22159,0.21087,0.55624,0.05412,0.46482,0.27786,0.1988,1.2068,0.39124,1.22795,1.07256,0.44824,0.22916,0.24363,1.17473,0.21742,0.81322,1.42254,0.53596,0.58326,0.54736,0.44579,0.38671,0.2699,0.14392,0.55639,0.02445,26
0.31114,0.14738,0.22196,0.21118,0.55859,0.05427,0.46412,0.27552,0.19914,1.2036,0.39301,1.2336,1.07279,0.45024,0.22925,0.24485,1.17936,0.21787,0.81404,1.42385,0.53546,0.58379,0.54863,0.4473,0.38832,0.27133,0.14487,0.56089,0.02433,26
0.31371,0.14807,0.22235,0.2115,0.56096,0.05442,0.46344,0.2732,0.1995,1.20028,0.39475,1.23918,1.07301,0.45221,0.22935,0.24607,1.18396,0.21833,0.81491,1.4252,0.53499,0.58435,0.54989,0.44881,0.38992,0.27276,0.14583,0.56539,0.02421,26
0.31629,0.14876,0.22275,0.21185,0.56334,0.05456,0.46281,0.2709,0.19988,1.19686,0.39647,1.24468,1.07323,0.45415,0.22946,0.24728,1.18853,0.2188,0.81581,1.42662,0.53456,0.58494,0.55117,0.45032,0.39152,0.27419,0.14678,0.56988,0.02409,26
0.31886,0.14947,0.22318,0.21221,0.56575,0.05471,0.46221,0.26862,0.20027,1.19335,0.39815,1.2501,1.07344,0.45606,0.22958,0.24849,1.19306,0.21927,0.81677,1.42808,0.53416,0.58554,0.55245,0.45184,0.39312,0.27561,0.14773,0.57438,0.02396,26
0.32143,0.15019,0.22362,0.21258,0.56818,0.05486,0.46166,0.26635,0.20069,1.18975,0.39981,1.25544,1.07365,0.45793,0.22971,0.24969,1.19756,0.21975,0.81776,1.42961,0.5338,0.58617,0.55375,0.45335,0.39471,0.27703,0.14868,0.57887,0.02384,26
0.324,0.15093,0.22408,0.21298,0.57063,0.05501,0.46116,0.26411,0.20112,1.1861,0.40145,1.26071,1.07385,0.45978,0.22985,0.2509,1.20203,0.22024,0.81881,1.43119,0.53348,0.58682,0.55505,0.45487,0.3963,0.27845,0.14963,0.58337,0.02371,26
0.32657,0.15167,0.22456,0.2134,0.5731,0.05515,0.46071,0.26189,0.20157,1.18239,0.40305,1.2659,1.07405,0.46159,0.23001,0.25209,1.20646,0.22074,0.81989,1.43282,0.53319,0.58749,0.55636,0.45639,0.39789,0.27986,0.15057,0.58786,0.02359,26
0.32914,0.15243,0.22506,0.21383,0.57559,0.05531,0.46031,0.2597,0.20205,1.17864,0.40463,1.27101,1.07425,0.46337,0.23018,0.25329,1.21087,0.22124,0.82103,1.43452,0.53293,0.58818,0.55768,0.45791,0.39948,0.28127,0.15152,0.59235,0.02346,26
0.33171,0.1532,0.22558,0.21429,0.57811,0.05546,0.45996,0.25752,0.20254,1.17487,0.40618,1.27605,1.07444,0.46512,0.23036,0.25448,1.21525,0.22175,0.8222,1.43627,0.53271,0.5889,0.55901,0.45943,0.40107,0.28268,0.15246,0.59684,0.02333,26
0.33429,0.15399,0.22613,0.21477,0.58065,0.05562,0.45967,0.25537,0.20306,1.17108,0.4077,1.28101,1.07463,0.46684,0.23056,0.25567,1.21959,0.22226,0.82343,1.43809,0.53253,0.58964,0.56035,0.46096,0.40266,0.28409,0.1534,0.60132,0.0232,26
0.33686,0.15479,0.2267,0.21527,0.58321,0.05578,0.45944,0.25324,0.2036,1.16728,0.40919,1.28589,1.07481,0.46853,0.23077,0.25685,1.22391,0.22279,0.8247,1.43996,0.53238,0.59041,0.56171,0.46249,0.40425,0.28549,0.15434,0.6058,0.02307,26
0.33943,0.1556,0.22729,0.2158,0.5858,0.05594,0.45926,0.25114,0.20416,1.1635,0.41066,1.2907,1.075,0.47019,0.23099,0.25803,1.2282,0.22332,0.82601,1.4419,0.53226,0.5912,0.56307,0.46403,0.40583,0.28689,0.15528,0.61028,0.02294,26
0.342,0.15643,0.2279,0.21634,0.58841,0.0561,0.45915,0.24906,0.20475,1.15973,0.4121,1.29543,1.07517,0.47181,0.23123,0.25921,1.23246,0.22386,0.82737,1.4439,0.53217,0.59201,0.56445,0.46557,0.40742,0.28829,0.15622,0.61475,0.02281,26
0.34457,0.15728,0.22854,0.21692,0.59105,0.05627,0.4591,0.24701,0.20536,1.15598,0.41351,1.30008,1.07535,0.4734,0.23149,0.26039,1.23669,0.22441,0.82877,1.44596,0.53212,0.59285,0.56583,0.46711,0.40901,0.28969,0.15715,0.61922,0.02267,26
0.34714,0.15814,0.2292,0.21751,0.59372,0.05645,0.45912,0.24498,0.20599,1.15227,0.41489,1.30466,1.07552,0.47497,0.23176,0.26156,1.24089,0.22496,0.83022,1.44808,0.53211,0.59371,0.56723,0.46866,0.4106,0.29109,0.15808,0.62369,0.02254,26
0.34971,0.15901,0.22989,0.21814,0.59641,0.05662,0.4592,0.24299,0.20665,1.1486,0.41625,1.30917,1.07568,0.4765,0.23204,0.26273,1.24507,0.22552,0.83172,1.45026,0.53212,0.5946,0.56865,0.47022,0.41218,0.29248,0.15902,0.62815,0.0224,26
0.35229,0.15991,0.2306,0.21878,0.59912,0.0568,0.45934,0.24101,0.20733,1.14498,0.41758,1.3136,1.07585,0.478,0.23234,0.2639,1.24922,0.22609,0.83326,1.45251,0.53217,0.59551,0.57007,0.47178,0.41377,0.29387,0.15995,0.6326,0.02227,26
0.35486,0.16082,0.23134,0.21946,0.60187,0.05699,0.45955,0.23907,0.20804,1.14142,0.41888,1.31796,1.076,0.47946,0.23266,0.26507,1.25334,0.22667,0.83484,1.45482,0.53225,0.59645,0.57151,0.47334,0.41536,0.29526,0.16088,0.63705,0.02213,26
0.35743,0.16174,0.2321,0.22016,0.60464,0.05718,0.45982,0.23716,0.20878,1.13793,0.42015,1.32224,1.07616,0.4809,0.233,0.26623,1.25743,0.22725,0.83647,1.4572,0.53236,0.59741,0.57296,0.47492,0.41696,0.29665,0.1618,0.6415,0.02199,26
0.36,0.16269,0.2329,0.22089,0.60744,0.05737,0.46016,0.23528,0.20954,1.13451,0.4214,1.32644,1.07631,0.48231,0.23335,0.26739,1.2615,0.22784,0.83815,1.45964,0.53251,0.59839,0.57443,0.47649,0.41855,0.29804,0.16273,0.64593,0.02185,26
0.36257,0.16365,0.23372,0.22165,0.61027,0.05757,0.46057,0.23343,0.21033,1.13118,0.42261,1.33058,1.07646,0.48368,0.23372,0.26855,1.26554,0.22844,0.83987,1.46214,0.53269,0.59941,0.57591,0.47808,0.42014,0.29942,0.16365,0.65036,0.02171,26
0.36514,0.16463,0.23456,0.22243,0.61313,0.05777,0.46104,0.2316,0.21115,1.12792,0.4238,1.33463,1.07661,0.48502,0.2341,0.2697,1.26956,0.22905,0.84164,1.46471,0.53289,0.60044,0.5774,0.47967,0.42174,0.30081,0.16457,0.65478,0.02157,26
0.36771,0.16563,0.23544,0.22325,0.61601,0.05798,0.46158,0.22982,0.212,1.12476,0.42496,1.33862,1.07675,0.48633,0.23451,0.27085,1.27354,0.22967,0.84345,1.46734,0.53313,0.6015,0.5789,0.48126,0.42334,0.30219,0.16549,0.6592,0.02143,26
0.37029,0.16664,0.23635,0.22409,0.61893,0.05819,0.46218,0.22806,0.21287,1.1217,0.4261,1.34253,1.07689,0.48761,0.23493,0.272,1.27751,0.23029,0.84531,1.47004,0.5334,0.60259,0.58043,0.48287,0.42493,0.30357,0.16641,0.6636,0.02128,26
0.37286,0.16768,0.23728,0.22496,0.62188,0.0584,0.46284,0.22635,0.21378,1.11873,0.4272,1.34636,1.07703,0.48886,0.23537,0.27315,1.28144,0.23092,0.84721,1.4728,0.5337,0.6037,0.58196,0.48448,0.42654,0.30495,0.16733,0.668,0.02114,26
0.37543,0.16874,0.23824,0.22587,0.62486,0.05862,0.46357,0.22466,0.21471,1.11588,0.42828,1.35013,1.07716,0.49008,0.23583,0.27429,1.28535,0.23156,0.84915,1.47563,0.53403,0.60483,0.58351,0.48609,0.42814,0.30633,0.16824,0.67238,0.02099,26
0.378,0.16981,0.23924,0.2268,0.62787,0.05885,0.46437,0.22302,0.21567,1.11313,0.42933,1.35381,1.07729,0.49127,0.2363,0.27543,1.28923,0.2322,0.85115,1.47852,0.53439,0.606,0.58507,0.48772,0.42974,0.3077,0.16915,0.67676,0.02085,26
0.38057,0.17091,0.24026,0.22777,0.63091,0.05907,0.46522,0.22141,0.21667,1.11049,0.43035,1.35743,1.07742,0.49242,0.23679,0.27657,1.29309,0.23286,0.85318,1.48147,0.53479,0.60718,0.58665,0.48935,0.43135,0.30908,0.17006,0.68112,0.0207,26
0.38314,0.17203,0.24132,0.22877,0.63398,0.0593,0.46613,0.21984,0.21769,1.10798,0.43135,1.36097,1.07754,0.49354,0.23731,0.2777,1.29692,0.23352,0.85526,1.48449,0.53521,0.60839,0.58824,0.49098,0.43296,0.31045,0.17097,0.68547,0.02055,26
0.38571,0.17317,0.24241,0.2298,0.63708,0.05954,0.46711,0.21831,0.21875,1.10558,0.43231,1.36444,1.07766,0.49464,0.23784,0.27883,1.30072,0.23419,0.85739,1.48757,0.53566,0.60963,0.58985,0.49263,0.43457,0.31182,0.17187,0.68981,0.0204,26
0.38829,0.17433,0.24353,0.23087,0.64022,0.05978,0.46814,0.21682,0.21983,1.1033,0.43325,1.36783,1.07778,0.4957,0.23839,0.27996,1.3045,0.23486,0.85956,1.49072,0.53614,0.61089,0.59147,0.49428,0.43618,0.31319,0.17278,0.69413,0.02025,26
0.39086,0.17552,0.24468,0.23196,0.64339,0.06002,0.46923,0.21537,0.22095,1.10115,0.43416,1.37115,1.07789,0.49673,0.23896,0.28109,1.30825,0.23555,0.86178,1.49393,0.53665,0.61217,0.59311,0.49594,0.4378,0.31456,0.17368,0.69845,0.0201,26
0.39343,0.17672,0.24587,0.2331,0.64659,0.06026,0.47037,0.21397,0.2221,1.09913,0.43505,1.37439,1.07801,0.49773,0.23954,0.28221,1.31198,0.23624,0.86404,1.49721,0.53718,0.61348,0.59476,0.49761,0.43941,0.31593,0.17457,0.70274,0.01995,26
0.396,0.17796,0.24708,0.23426,0.64983,0.06051,0.47157,0.21261,0.22329,1.09723,0.4359,1.37757,1.07812,0.49869,0.24015,0.28332,1.31567,0.23694,0.86634,1.50055,0.53775,0.61481,0.59642,0.49928,0.44103,0.31729,0.17547,0.70702,0.0198,26
0.39857,0.17921,0.24834,0.23546,0.6531,0.06076,0.47282,0.2113,0.22451,1.09546,0.43673,1.38066,1.07822,0.49963,0.24078,0.28444,1.31934,0.23765,0.86869,1.50396,0.53834,0.61617,0.5981,0.50096,0.44265,0.31865,0.17636,0.71129,0.01965,26
0.40114,0.18049,0.24962,0.2367,0.65641,0.06102,0.47412,0.21003,0.22576,1.09383,0.43753,1.38369,1.07832,0.50053,0.24142,0.28555,1.32299,0.23836,0.87109,1.50742,0.53897,0.61755,0.5998,0.50265,0.44428,0.32001,0.17725,0.71554,0.01949,26
0.40371,0.18179,0.25094,0.23797,0.65975,0.06127,0.47547,0.20881,0.22705,1.09233,0.4383,1.38664,1.07842,0.5014,0.24209,0.28666,1.32661,0.23909,0.87353,1.51096,0.53962,0.61896,0.6015,0.50434,0.4459,0.32137,0.17814,0.71977,0.01934,26
0.40629,0.18312,0.2523,0.23928,0.66312,0.06153,0.47686,0.20765,0.22837,1.09095,0.43904,1.38951,1.07852,0.50225,0.24277,0.28776,1.33019,0.23982,0.87601,1.51455,0.5403,0.62039,0.60323,0.50604,0.44753,0.32273,0.17902,0.72398,0.01918,26
0.40886,0.18448,0.25369,0.24063,0.66653,0.06179,0.4783,0.20653,0.22973,1.08972,0.43976,1.39231,1.07862,0.50306,0.24347,0.28886,1.33376,0.24055,0.87854,1.51821,0.541,0.62184,0.60497,0.50775,0.44915,0.32408,0.1799,0.72817,0.01903,26
0.41143,0.18586,0.25512,0.24201,0.66998,0.06205,0.47979,0.20546,0.23112,1.08861,0.44045,1.39504,1.07871,0.50384,0.24419,0.28995,1.33729,0.2413,0.88111,1.52193,0.54174,0.62332,0.60672,0.50947,0.45078,0.32543,0.18078,0.73234,0.01887,26
0.414,0.18727,0.25658,0.24343,0.67346,0.06231,0.48131,0.20445,0.23255,1.08764,0.44111,1.39769,1.0788,0.50458,0.24493,0.29104,1.3408,0.24205,0.88372,1.52571,0.5425,0.62482,0.60848,0.51119,0.45241,0.32678,0.18165,0.73649,0.01871,26
0.41657,0.1887,0.25808,0.24489,0.67698,0.06258,0.48288,0.20349,0.23402,1.08679,0.44174,1.40027,1.07888,0.5053,0.24569,0.29213,1.34427,0.24281,0.88638,1.52956,0.54328,0.62634,0.61026,0.51292,0.45405,0.32812,0.18252,0.74061,0.01856,26
0.41914,0.19017,0.25962,0.24639,0.68053,0.06284,0.48448,0.20258,0.23553,1.08608,0.44234,1.40277,1.07897,0.50598,0.24647,0.29321,1.34772,0.24358,0.88909,1.53346,0.5441,0.62789,0.61206,0.51465,0.45568,0.32947,0.18338,0.74472,0.0184,26
0.42171,0.19166,0.26119,0.24792,0.68413,0.06311,0.48612,0.20173,0.23707,1.08551,0.44292,1.4052,1.07905,0.50664,0.24727,0.29429,1.35114,0.24435,0.89184,1.53743,0.54494,0.62946,0.61387,0.5164,0.45731,0.33081,0.18425,0.7488,0.01824,26
0.42429,0.19318,0.26281,0.2495,0.68776,0.06337,0.48779,0.20094,0.23865,1.08506,0.44347,1.40755,1.07912,0.50726,0.24809,0.29536,1.35453,0.24513,0.89463,1.54146,0.54581,0.63106,0.61569,0.51814,0.45895,0.33214,0.1851,0.75285,0.01808,26
0.42686,0.19473,0.26446,0.25112,0.69142,0.06364,0.48949,0.2002,0.24027,1.08474,0.44399,1.40982,1.0792,0.50785,0.24893,0.29642,1.35789,0.24592,0.89747,1.54555,0.5467,0.63267,0.61752,0.5199,0.46059,0.33347,0.18596,0.75688,0.01792,26
0.42943,0.19632,0.26615,0.25278,0.69513,0.0639,0.49122,0.19952,0.24193,1.08454,0.44448,1.41202,1.07927,0.50841,0.24978,0.29748,1.36122,0.24672,0.90035,1.5497,0.54762,0.63431,0.61937,0.52166,0.46222,0.3348,0.18681,0.76088,0.01776,26
0.432,0.19793,0.26788,0.25448,0.69887,0.06417,0.49298,0.19891,0.24363,1.08447,0.44494,1.41414,1.07934,0.50893,0.25066,0.29854,1.36452,0.24752,0.90327,1.55391,0.54856,0.63597,0.62123,0.52343,0.46386,0.33613,0.18765,0.76485,0.0176,26
0.43457,0.19958,0.26965,0.25622,0.70265,0.06443,0.49477,0.19835,0.24537,1.08453,0.44538,1.41619,1.0794,0.50943,0.25155,0.29959,1.36779,0.24833,0.90624,1.55819,0.54954,0.63766,0.62311,0.5252,0.4655,0.33745,0.18849,0.76879,0.01743,26
0.43714,0.20125,0.27147,0.258,0.70647,0.06469,0.49658,0.19785,0.24715,1.08471,0.44578,1.41816,1.07946,0.50989,0.25247,0.30063,1.37103,0.24915,0.90925,1.56252,0.55053,0.63937,0.625,0.52698,0.46714,0.33877,0.18933,0.77271,0.01727,26
0.43971,0.20296,0.27332,0.25983,0.71032,0.06495,0.49842,0.19742,0.24898,1.085,0.44616,1.42005,1.07952,0.51033,0.2534,0.30167,1.37423,0.24997,0.91231,1.56691,0.55156,0.6411,0.6269,0.52876,0.46877,0.34008,0.19015,0.77659,0.01711,26
0.44229,0.20471,0.27522,0.2617,0.71422,0.06521,0.50027,0.19704,0.25085,1.08542,0.44652,1.42186,1.07958,0.51073,0.25435,0.3027,1.37741,0.2508,0.91541,1.57135,0.5526,0.64285,0.62881,0.53055,0.47041,0.34139,0.19098,0.78044,0.01695,26
