Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.44486,0.20649,0.27716,0.26362,0.71816,0.06546,0.50215,0.19673,0.25276,1.08595,0.44684,1.4236,1.07963,0.5111,0.25532,0.30372,1.38055,0.25164,0.91855,1.57586,0.55368,0.64462,0.63074,0.53234,0.47205,0.34269,0.1918,0.78425,0.01678,26
0.44743,0.2083,0.27914,0.26558,0.72213,0.06572,0.50404,0.19648,0.25471,1.0866,0.44714,1.42525,1.07969,0.51143,0.2563,0.30473,1.38365,0.25248,0.92173,1.58043,0.55477,0.64641,0.63268,0.53414,0.47368,0.34399,0.19261,0.78803,0.01662,26
0.45,0.21015,0.28117,0.26758,0.72614,0.06597,0.50594,0.1963,0.25671,1.08735,0.4474,1.42683,1.07973,0.51174,0.25731,0.30574,1.38672,0.25333,0.92496,1.58505,0.5559,0.64823,0.63463,0.53594,0.47531,0.34528,0.19342,0.79178,0.01646,26
0.45257,0.21204,0.28324,0.26963,0.73019,0.06622,0.50786,0.19618,0.25875,1.08821,0.44764,1.42833,1.07978,0.51201,0.25833,0.30674,1.38976,0.25419,0.92823,1.58973,0.55704,0.65007,0.63659,0.53775,0.47695,0.34657,0.19422,0.79548,0.01629,26
0.45514,0.21396,0.28535,0.27173,0.73428,0.06646,0.5098,0.19613,0.26084,1.08918,0.44785,1.42975,1.07982,0.51226,0.25938,0.30774,1.39276,0.25505,0.93155,1.59446,0.55821,0.65192,0.63856,0.53956,0.47858,0.34785,0.19502,0.79915,0.01613,26
0.45771,0.21592,0.28751,0.27388,0.73841,0.0667,0.51174,0.19614,0.26298,1.09025,0.44804,1.43108,1.07986,0.51247,0.26044,0.30872,1.39573,0.25592,0.9349,1.59925,0.55941,0.6538,0.64055,0.54137,0.48021,0.34913,0.1958,0.80278,0.01596,26
0.46029,0.21792,0.28972,0.27607,0.74258,0.06694,0.51369,0.19621,0.26516,1.09142,0.44819,1.43234,1.07989,0.51265,0.26151,0.3097,1.39865,0.2568,0.9383,1.6041,0.56063,0.6557,0.64254,0.54319,0.48183,0.3504,0.19659,0.80636,0.0158,26
0.46286,0.21996,0.29198,0.27832,0.74679,0.06717,0.51565,0.19635,0.26739,1.09269,0.44832,1.43351,1.07992,0.51279,0.26261,0.31067,1.40155,0.25768,0.94175,1.609,0.56187,0.65762,0.64455,0.54501,0.48346,0.35166,0.19736,0.80991,0.01563,26
0.46543,0.22204,0.29428,0.28061,0.75104,0.0674,0.51762,0.19656,0.26967,1.09405,0.44842,1.43461,1.07995,0.51291,0.26372,0.31163,1.4044,0.25856,0.94523,1.61395,0.56314,0.65955,0.64656,0.54683,0.48508,0.35291,0.19813,0.81341,0.01547,26
0.468,0.22416,0.29663,0.28295,0.75533,0.06763,0.51959,0.19683,0.272,1.0955,0.44849,1.43562,1.07998,0.51299,0.26485,0.31258,1.40721,0.25946,0.94876,1.61896,0.56444,0.66151,0.64859,0.54865,0.4867,0.35416,0.19889,0.81687,0.0153,26
0.47057,0.22633,0.29903,0.28535,0.75965,0.06785,0.52157,0.19717,0.27438,1.09703,0.44853,1.43654,1.08,0.51304,0.266,0.31352,1.40999,0.26036,0.95232,1.62402,0.56575,0.66349,0.65062,0.55048,0.48831,0.3554,0.19964,0.82028,0.01514,26
0.47314,0.22854,0.30148,0.28779,0.76402,0.06806,0.52355,0.19757,0.27681,1.09865,0.44854,1.43739,1.08002,0.51306,0.26716,0.31445,1.41272,0.26126,0.95593,1.62913,0.56709,0.66548,0.65266,0.55231,0.48992,0.35663,0.20039,0.82364,0.01497,26
0.47571,0.23079,0.30398,0.29029,0.76842,0.06827,0.52553,0.19804,0.27929,1.10035,0.44853,1.43815,1.08004,0.51305,0.26834,0.31537,1.41541,0.26217,0.95959,1.6343,0.56845,0.6675,0.65472,0.55414,0.49152,0.35786,0.20113,0.82695,0.0148,26
0.47829,0.23308,0.30653,0.29284,0.77287,0.06848,0.52751,0.19857,0.28182,1.10213,0.44849,1.43882,1.08005,0.513,0.26954,0.31628,1.41807,0.26308,0.96328,1.63951,0.56984,0.66953,0.65678,0.55597,0.49313,0.35907,0.20185,0.83022,0.01464,26
0.48086,0.23542,0.30914,0.29545,0.77735,0.06867,0.52949,0.19917,0.28441,1.10398,0.44842,1.43941,1.08006,0.51293,0.27075,0.31718,1.42067,0.264,0.96701,1.64478,0.57125,0.67158,0.65885,0.5578,0.49472,0.36028,0.20257,0.83343,0.01447,26
0.48343,0.23781,0.31179,0.29811,0.78187,0.06887,0.53147,0.19983,0.28705,1.1059,0.44832,1.43991,1.08006,0.51282,0.27197,0.31806,1.42324,0.26493,0.97078,1.65009,0.57268,0.67365,0.66092,0.55963,0.49631,0.36147,0.20328,0.83659,0.01431,26
0.486,0.24025,0.31451,0.30083,0.78643,0.06905,0.53344,0.20056,0.28975,1.10788,0.44819,1.44032,1.08007,0.51268,0.27322,0.31894,1.42576,0.26586,0.9746,1.65546,0.57414,0.67574,0.663,0.56145,0.49789,0.36266,0.20399,0.83969,0.01414,26
0.48857,0.24274,0.31727,0.3036,0.79103,0.06923,0.53541,0.20135,0.2925,1.10993,0.44803,1.44065,1.08006,0.5125,0.27447,0.3198,1.42823,0.26679,0.97845,1.66087,0.57561,0.67784,0.66509,0.56328,0.49947,0.36383,0.20468,0.84274,0.01398,26
0.49114,0.24527,0.32009,0.30643,0.79566,0.06941,0.53738,0.2022,0.29531,1.11203,0.44785,1.44089,1.08006,0.5123,0.27575,0.32065,1.43066,0.26773,0.98234,1.66632,0.57711,0.67996,0.66719,0.56511,0.50104,0.365,0.20536,0.84573,0.01381,26
0.49371,0.24786,0.32297,0.30932,0.80034,0.06958,0.53934,0.20312,0.29818,1.11419,0.44763,1.44104,1.08005,0.51206,0.27703,0.32149,1.43304,0.26867,0.98627,1.67183,0.57864,0.68209,0.66929,0.56693,0.5026,0.36615,0.20603,0.84866,0.01365,26
0.49629,0.2505,0.32591,0.31227,0.80504,0.06974,0.5413,0.2041,0.3011,1.1164,0.44739,1.4411,1.08004,0.51179,0.27833,0.32231,1.43537,0.26962,0.99024,1.67738,0.58018,0.68425,0.6714,0.56875,0.50415,0.3673,0.20669,0.85153,0.01348,26
0.49886,0.25319,0.32891,0.31528,0.80979,0.06989,0.54325,0.20515,0.30409,1.11865,0.44712,1.44107,1.08002,0.51149,0.27965,0.32312,1.43765,0.27057,0.99425,1.68297,0.58175,0.68641,0.67351,0.57057,0.5057,0.36843,0.20735,0.85434,0.01332,26
0.50143,0.25593,0.33196,0.31835,0.81457,0.07004,0.54518,0.20625,0.30714,1.12095,0.44682,1.44095,1.08,0.51115,0.28098,0.32392,1.43988,0.27152,0.99829,1.68861,0.58334,0.6886,0.67562,0.57239,0.50723,0.36954,0.20799,0.85708,0.01315,26
0.504,0.25873,0.33508,0.32148,0.81939,0.07018,0.54711,0.20742,0.31025,1.12329,0.4465,1.44074,1.07998,0.51078,0.28232,0.3247,1.44206,0.27248,1.00238,1.69429,0.58495,0.69079,0.67774,0.5742,0.50876,0.37065,0.20862,0.85976,0.01299,26
0.50657,0.26159,0.33826,0.32467,0.82424,0.07031,0.54903,0.20865,0.31342,1.12566,0.44614,1.44043,1.07995,0.51038,0.28367,0.32547,1.44419,0.27344,1.00649,1.70001,0.58658,0.69301,0.67986,0.576,0.51027,0.37174,0.20923,0.86238,0.01282,26
0.50914,0.26451,0.3415,0.32794,0.82913,0.07043,0.55094,0.20994,0.31665,1.12806,0.44576,1.44003,1.07992,0.50995,0.28503,0.32622,1.44626,0.2744,1.01065,1.70577,0.58824,0.69523,0.68199,0.5778,0.51178,0.37282,0.20984,0.86492,0.01266,26
0.51171,0.26749,0.3448,0.33126,0.83404,0.07055,0.55284,0.21129,0.31996,1.13049,0.44535,1.43954,1.07989,0.50948,0.28641,0.32695,1.44828,0.27537,1.01484,1.71156,0.58991,0.69747,0.68411,0.57959,0.51327,0.37388,0.21043,0.8674,0.0125,26
0.51429,0.27052,0.34817,0.33466,0.839,0.07066,0.55472,0.2127,0.32333,1.13294,0.44491,1.43895,1.07985,0.50898,0.2878,0.32767,1.45024,0.27634,1.01906,1.7174,0.59161,0.69972,0.68624,0.58138,0.51475,0.37493,0.21101,0.8698,0.01233,26
0.51686,0.27362,0.35161,0.33812,0.84398,0.07076,0.55659,0.21417,0.32676,1.13541,0.44444,1.43827,1.0798,0.50845,0.2892,0.32837,1.45214,0.27731,1.02332,1.72327,0.59333,0.70199,0.68836,0.58316,0.51622,0.37596,0.21158,0.87213,0.01217,26
0.51943,0.27678,0.35511,0.34165,0.84899,0.07085,0.55844,0.2157,0.33027,1.13789,0.44394,1.43748,1.07976,0.50789,0.29061,0.32905,1.45398,0.27828,1.02762,1.72918,0.59507,0.70426,0.69049,0.58493,0.51767,0.37698,0.21213,0.87439,0.01201,26
0.522,0.28001,0.35869,0.34525,0.85404,0.07093,0.56028,0.21729,0.33384,1.14038,0.44341,1.4366,1.07971,0.50729,0.29203,0.32972,1.45577,0.27926,1.03194,1.73512,0.59683,0.70655,0.69262,0.58669,0.51911,0.37798,0.21268,0.87657,0.01185,26
0.52457,0.2833,0.36233,0.34892,0.85911,0.07101,0.5621,0.21893,0.33749,1.14287,0.44285,1.43563,1.07965,0.50666,0.29346,0.33036,1.45749,0.28024,1.0363,1.74109,0.59861,0.70885,0.69474,0.58845,0.52054,0.37896,0.2132,0.87867,0.01169,26
0.52714,0.28666,0.36605,0.35267,0.86422,0.07107,0.5639,0.22064,0.34121,1.14537,0.44227,1.43455,1.07959,0.50599,0.29489,0.33099,1.45915,0.28122,1.04069,1.7471,0.60041,0.71116,0.69686,0.59019,0.52195,0.37992,0.21371,0.88069,0.01152,26
0.52971,0.29009,0.36984,0.35649,0.86935,0.07113,0.56569,0.2224,0.34501,1.14786,0.44166,1.43337,1.07953,0.5053,0.29634,0.3316,1.46074,0.2822,1.04511,1.75313,0.60223,0.71348,0.69898,0.59192,0.52334,0.38087,0.21421,0.88263,0.01136,26
0.53229,0.29359,0.3737,0.36038,0.8745,0.07118,0.56745,0.22422,0.34888,1.15035,0.44101,1.43209,1.07946,0.50457,0.29779,0.33219,1.46227,0.28318,1.04956,1.75919,0.60407,0.7158,0.70109,0.59364,0.52472,0.3818,0.21469,0.88449,0.0112,26
0.53486,0.29716,0.37764,0.36436,0.87968,0.07121,0.56919,0.2261,0.35283,1.15282,0.44034,1.43071,1.07938,0.5038,0.29926,0.33276,1.46373,0.28416,1.05404,1.76528,0.60593,0.71814,0.7032,0.59534,0.52608,0.38271,0.21516,0.88626,0.01105,26
0.53743,0.30081,0.38166,0.36841,0.88489,0.07124,0.5709,0.22804,0.35686,1.15527,0.43964,1.42923,1.07931,0.50301,0.30072,0.3333,1.46512,0.28514,1.05855,1.77139,0.6078,0.72048,0.7053,0.59703,0.52742,0.38359,0.21561,0.88794,0.01089,26
0.54,0.30453,0.38575,0.37254,0.89011,0.07126,0.57259,0.23004,0.36097,1.1577,0.43891,1.42764,1.07922,0.50218,0.3022,0.33383,1.46644,0.28612,1.06308,1.77752,0.6097,0.72283,0.7074,0.59871,0.52874,0.38446,0.21605,0.88954,0.01073,26
0.54257,0.30833,0.38993,0.37676,0.89536,0.07126,0.57425,0.23209,0.36516,1.16011,0.43816,1.42594,1.07914,0.50132,0.30368,0.33433,1.46769,0.2871,1.06764,1.78368,0.61162,0.72519,0.70949,0.60037,0.53004,0.38531,0.21647,0.89105,0.01057,26
0.54514,0.31221,0.39419,0.38106,0.90063,0.07126,0.57588,0.2342,0.36943,1.16248,0.43737,1.42415,1.07905,0.50042,0.30516,0.33481,1.46887,0.28808,1.07222,1.78985,0.61356,0.72755,0.71156,0.60202,0.53132,0.38613,0.21687,0.89247,0.01041,26
0.54771,0.31617,0.39853,0.38544,0.90591,0.07124,0.57748,0.23636,0.37379,1.16482,0.43655,1.42224,1.07895,0.49949,0.30665,0.33526,1.46997,0.28905,1.07682,1.79604,0.61551,0.72992,0.71363,0.60364,0.53257,0.38693,0.21725,0.89379,0.01026,26
0.55029,0.32022,0.40296,0.38991,0.9112,0.07122,0.57904,0.23859,0.37824,1.16711,0.43571,1.42023,1.07885,0.49852,0.30814,0.33569,1.47099,0.29003,1.08145,1.80224,0.61748,0.73229,0.71569,0.60525,0.53381,0.38771,0.21762,0.89502,0.0101,26
0.55286,0.32435,0.40748,0.39447,0.91651,0.07118,0.58057,0.24087,0.38277,1.16936,0.43483,1.4181,1.07874,0.49753,0.30963,0.3361,1.47194,0.291,1.0861,1.80846,0.61947,0.73466,0.71774,0.60684,0.53502,0.38846,0.21797,0.89615,0.00995,26
0.55543,0.32856,0.41208,0.39912,0.92183,0.07113,0.58207,0.24321,0.3874,1.17156,0.43393,1.41587,1.07863,0.49649,0.31113,0.33648,1.4728,0.29197,1.09077,1.81469,0.62148,0.73704,0.71978,0.60841,0.5362,0.38919,0.2183,0.89718,0.00979,26
0.558,0.33287,0.41678,0.40386,0.92716,0.07107,0.58352,0.2456,0.39212,1.1737,0.433,1.41353,1.07851,0.49543,0.31263,0.33683,1.47359,0.29294,1.09545,1.82092,0.6235,0.73941,0.7218,0.60996,0.53736,0.38989,0.21861,0.89811,0.00964,26
0.56057,0.33727,0.42157,0.40869,0.9325,0.07099,0.58493,0.24806,0.39693,1.17578,0.43203,1.41108,1.07839,0.49433,0.31412,0.33716,1.47429,0.29391,1.10015,1.82716,0.62554,0.74179,0.7238,0.61148,0.5385,0.39057,0.2189,0.89894,0.00948,26
0.56314,0.34176,0.42646,0.41362,0.93784,0.07091,0.58629,0.25056,0.40184,1.1778,0.43104,1.40851,1.07827,0.49319,0.31562,0.33746,1.4749,0.29487,1.10486,1.8334,0.6276,0.74417,0.72579,0.61298,0.5396,0.39122,0.21917,0.89967,0.00933,26
0.56571,0.34635,0.43144,0.41865,0.94318,0.0708,0.5876,0.25313,0.40685,1.17974,0.43002,1.40583,1.07813,0.49202,0.31712,0.33774,1.47543,0.29582,1.10959,1.83965,0.62968,0.74655,0.72776,0.61446,0.54068,0.39184,0.21942,0.90029,0.00918,26
0.56829,0.35104,0.43652,0.42378,0.94851,0.07069,0.58886,0.25575,0.41196,1.1816,0.42897,1.40304,1.078,0.49082,0.31861,0.33798,1.47586,0.29678,1.11432,1.84589,0.63177,0.74892,0.72972,0.61591,0.54172,0.39243,0.21965,0.9008,0.00903,26
0.57086,0.35583,0.4417,0.42901,0.95385,0.07056,0.59007,0.25843,0.41718,1.18338,0.42789,1.40013,1.07785,0.48958,0.3201,0.33819,1.47621,0.29772,1.11907,1.85212,0.63387,0.75129,0.73165,0.61733,0.54274,0.39299,0.21986,0.90121,0.00888,26
0.57343,0.36072,0.44699,0.43435,0.95917,0.07042,0.59122,0.26116,0.4225,1.18506,0.42678,1.39711,1.0777,0.48831,0.32159,0.33838,1.47646,0.29866,1.12381,1.85835,0.63599,0.75366,0.73356,0.61872,0.54372,0.39352,0.22004,0.9015,0.00873,26
0.576,0.36573,0.45239,0.43979,0.96449,0.07026,0.59231,0.26394,0.42792,1.18666,0.42564,1.39397,1.07755,0.48701,0.32307,0.33853,1.47661,0.2996,1.12857,1.86456,0.63812,0.75602,0.73545,0.62008,0.54468,0.39402,0.22021,0.90168,0.00858,26
0.57857,0.37084,0.45789,0.44534,0.96979,0.07009,0.59333,0.26678,0.43346,1.18815,0.42447,1.39071,1.07739,0.48566,0.32455,0.33866,1.47667,0.30052,1.13332,1.87077,0.64027,0.75837,0.73731,0.62142,0.54559,0.39449,0.22035,0.90175,0.00843,26
0.58114,0.37606,0.4635,0.451,0.97507,0.0699,0.59428,0.26968,0.43911,1.18953,0.42327,1.38733,1.07723,0.48429,0.32602,0.33875,1.47663,0.30144,1.13807,1.87695,0.64244,0.76071,0.73915,0.62272,0.54647,0.39493,0.22047,0.90171,0.00829,26
0.58371,0.3814,0.46923,0.45678,0.98033,0.0697,0.59516,0.27262,0.44487,1.1908,0.42204,1.38383,1.07705,0.48288,0.32749,0.33881,1.47649,0.30235,1.14282,1.88311,0.64461,0.76305,0.74097,0.62398,0.54732,0.39533,0.22056,0.90154,0.00814,26
0.58629,0.38686,0.47507,0.46267,0.98557,0.06948,0.59597,0.27561,0.45076,1.19195,0.42078,1.38021,1.07688,0.48143,0.32894,0.33883,1.47624,0.30326,1.14756,1.88925,0.6468,0.76537,0.74275,0.62521,0.54812,0.3957,0.22063,0.90126,0.00799,26
0.58886,0.39243,0.48103,0.46869,0.99077,0.06924,0.59669,0.27865,0.45676,1.19297,0.41949,1.37647,1.0767,0.47995,0.33039,0.33882,1.47589,0.30415,1.15229,1.89535,0.649,0.76769,0.7445,0.6264,0.54889,0.39603,0.22068,0.90085,0.00785,26
0.59143,0.39814,0.48711,0.47482,0.99593,0.06899,0.59733,0.28174,0.46288,1.19385,0.41817,1.37261,1.07651,0.47843,0.33182,0.33878,1.47542,0.30503,1.15701,1.90143,0.65121,0.76999,0.74623,0.62756,0.54962,0.39633,0.2207,0.90033,0.00771,26
0.594,0.40397,0.49332,0.48108,1.00106,0.06872,0.59788,0.28487,0.46913,1.19459,0.41682,1.36862,1.07631,0.47687,0.33325,0.3387,1.47485,0.30591,1.16171,1.90747,0.65343,0.77227,0.74791,0.62867,0.5503,0.39659,0.2207,0.89968,0.00756,26
0.59657,0.40994,0.49965,0.48746,1.00613,0.06843,0.59834,0.28804,0.47551,1.19519,0.41543,1.36451,1.07611,0.47528,0.33466,0.33859,1.47417,0.30677,1.16639,1.91347,0.65566,0.77454,0.74957,0.62974,0.55094,0.39681,0.22067,0.89891,0.00742,26
0.59914,0.41604,0.50611,0.49398,1.01116,0.06813,0.5987,0.29124,0.48202,1.19563,0.41402,1.36027,1.0759,0.47366,0.33605,0.33844,1.47337,0.30762,1.17105,1.91943,0.65791,0.77679,0.75118,0.63077,0.55154,0.39699,0.22062,0.89801,0.00728,26
0.60171,0.42228,0.5127,0.50063,1.01612,0.0678,0.59895,0.29448,0.48867,1.1959,0.41258,1.35591,1.07569,0.472,0.33744,0.33825,1.47245,0.30846,1.17569,1.92533,0.66016,0.77903,0.75276,0.63176,0.5521,0.39713,0.22053,0.89698,0.00714,26
0.60429,0.42866,0.51943,0.50741,1.02103,0.06746,0.5991,0.29775,0.49545,1.196,0.4111,1.35142,1.07547,0.4703,0.3388,0.33802,1.47141,0.30928,1.18029,1.93119,0.66242,0.78124,0.7543,0.6327,0.5526,0.39723,0.22043,0.89582,0.007,26
0.60686,0.43519,0.5263,0.51433,1.02586,0.06709,0.59914,0.30105,0.50237,1.19592,0.40959,1.3468,1.07524,0.46856,0.34015,0.33776,1.47025,0.3101,1.18486,1.93698,0.66468,0.78343,0.75579,0.63359,0.55306,0.39729,0.22029,0.89453,0.00686,26
0.60943,0.44188,0.53331,0.5214,1.03061,0.06671,0.59905,0.30436,0.50944,1.19565,0.40805,1.34206,1.07501,0.46679,0.34148,0.33745,1.46896,0.31089,1.18939,1.94272,0.66696,0.78559,0.75725,0.63443,0.55347,0.3973,0.22012,0.89311,0.00672,26
0.612,0.44872,0.54047,0.52861,1.03528,0.06631,0.59885,0.30769,0.51666,1.19518,0.40648,1.33718,1.07477,0.46498,0.34278,0.33711,1.46755,0.31167,1.19387,1.94838,0.66924,0.78773,0.75865,0.63522,0.55382,0.39728,0.21993,0.89155,0.00658,26
0.61457,0.45572,0.54778,0.53597,1.03985,0.06589,0.59852,0.31103,0.52402,1.19451,0.40488,1.33218,1.07452,0.46313,0.34407,0.33672,1.46601,0.31244,1.19831,1.95398,0.67152,0.78984,0.76001,0.63596,0.55412,0.3972,0.21971,0.88986,0.00645,26
0.61714,0.46288,0.55523,0.54348,1.04431,0.06544,0.59805,0.31437,0.53155,1.19362,0.40324,1.32704,1.07427,0.46124,0.34534,0.3363,1.46433,0.31318,1.20269,1.95949,0.67381,0.79192,0.76131,0.63664,0.55437,0.39709,0.21946,0.88804,0.00631,26
0.61971,0.47022,0.56285,0.55115,1.04867,0.06498,0.59744,0.3177,0.53923,1.19251,0.40157,1.32177,1.07401,0.45932,0.34657,0.33583,1.46252,0.31391,1.207,1.96492,0.6761,0.79397,0.76256,0.63727,0.55457,0.39692,0.21918,0.88607,0.00618,26
0.62229,0.47773,0.57062,0.55898,1.05289,0.06449,0.5967,0.32102,0.54707,1.19116,0.39986,1.31637,1.07374,0.45735,0.34779,0.33532,1.46058,0.31462,1.21125,1.97026,0.6784,0.79599,0.76376,0.63783,0.5547,0.39671,0.21886,0.88397,0.00604,26
0.62486,0.48543,0.57856,0.56698,1.05698,0.06399,0.5958,0.32432,0.55508,1.18957,0.39812,1.31084,1.07347,0.45535,0.34897,0.33476,1.45849,0.31531,1.21542,1.97551,0.68069,0.79796,0.7649,0.63834,0.55478,0.39644,0.21852,0.88173,0.00591,26
0.62743,0.4933,0.58666,0.57514,1.06092,0.06346,0.59474,0.32759,0.56326,1.18773,0.39635,1.30517,1.07319,0.4533,0.35013,0.33416,1.45626,0.31597,1.2195,1.98066,0.68298,0.7999,0.76599,0.63878,0.5548,0.39613,0.21815,0.87934,0.00578,26
0.63,0.50138,0.59494,0.58347,1.0647,0.0629,0.59352,0.33083,0.57161,1.18562,0.39454,1.29937,1.0729,0.45122,0.35126,0.33352,1.45388,0.31661,1.22349,1.98569,0.68527,0.8018,0.76701,0.63916,0.55475,0.39577,0.21774,0.87682,0.00565,26
0.63257,0.50964,0.60339,0.59198,1.0683,0.06233,0.59214,0.33401,0.58015,1.18324,0.3927,1.29343,1.0726,0.44909,0.35236,0.33283,1.45136,0.31723,1.22738,1.99061,0.68756,0.80366,0.76796,0.63947,0.55464,0.39536,0.21731,0.87415,0.00552,26
0.63514,0.51812,0.61202,0.60067,1.07171,0.06173,0.59058,0.33714,0.58887,1.18058,0.39082,1.28735,1.0723,0.44693,0.35342,0.3321,1.44868,0.31782,1.23116,1.99542,0.68984,0.80547,0.76885,0.63971,0.55447,0.39489,0.21684,0.87133,0.00539,26
0.63771,0.5268,0.62084,0.60955,1.07492,0.06111,0.58883,0.34019,0.59777,1.17762,0.38891,1.28114,1.07199,0.44472,0.35444,0.33132,1.44585,0.31838,1.23482,2.00009,0.69212,0.80723,0.76967,0.63988,0.55423,0.39437,0.21633,0.86838,0.00526,26
0.64029,0.5357,0.62984,0.61861,1.0779,0.06047,0.58691,0.34316,0.60687,1.17435,0.38695,1.27479,1.07167,0.44246,0.35543,0.33049,1.44287,0.31891,1.23834,2.00463,0.69438,0.80894,0.77042,0.63998,0.55392,0.39379,0.2158,0.86527,0.00513,26
0.64286,0.54482,0.63904,0.62787,1.08063,0.0598,0.58479,0.34604,0.61616,1.17078,0.38496,1.26831,1.07135,0.44017,0.35638,0.32961,1.43972,0.31941,1.24172,2.00902,0.69663,0.8106,0.77109,0.64001,0.55354,0.39316,0.21523,0.86202,0.005,26
0.64543,0.55416,0.64844,0.63733,1.08311,0.05911,0.58247,0.34882,0.62566,1.16687,0.38293,1.26168,1.07102,0.43783,0.3573,0.32869,1.43642,0.31988,1.24494,2.01327,0.69888,0.8122,0.77169,0.63995,0.55309,0.39247,0.21462,0.85862,0.00488,26
0.648,0.56375,0.65803,0.64699,1.0853,0.0584,0.57994,0.35147,0.63536,1.16263,0.38086,1.25492,1.07068,0.43544,0.35816,0.32772,1.43294,0.32031,1.248,2.01735,0.7011,0.81374,0.7722,0.63982,0.55256,0.39173,0.21399,0.85508,0.00475,26
0.65057,0.57358,0.66784,0.65686,1.08718,0.05766,0.57721,0.35399,0.64528,1.15804,0.37875,1.24802,1.07033,0.43301,0.35899,0.32669,1.4293,0.32071,1.25087,2.02127,0.70331,0.81522,0.77263,0.6396,0.55196,0.39092,0.21331,0.85139,0.00463,26
0.65314,0.58365,0.67786,0.66695,1.08873,0.0569,0.57425,0.35637,0.65542,1.15309,0.37659,1.24097,1.06997,0.43053,0.35977,0.32562,1.42549,0.32106,1.25355,2.02502,0.7055,0.81663,0.77298,0.6393,0.55128,0.39006,0.21261,0.84754,0.00451,26
0.65571,0.59399,0.6881,0.67726,1.08992,0.05612,0.57107,0.35859,0.66578,1.14778,0.37439,1.23379,1.06961,0.428,0.3605,0.3245,1.42151,0.32138,1.256,2.02858,0.70767,0.81797,0.77324,0.63892,0.55053,0.38913,0.21186,0.84355,0.00439,26
0.65829,0.60459,0.69857,0.68779,1.09072,0.05531,0.56766,0.36064,0.67637,1.14209,0.37215,1.22647,1.06924,0.42542,0.36118,0.32332,1.41735,0.32165,1.25823,2.03195,0.70982,0.81924,0.7734,0.63844,0.54969,0.38814,0.21108,0.83941,0.00427,26
0.66086,0.61546,0.70926,0.69855,1.09108,0.05447,0.56401,0.3625,0.68719,1.13601,0.36986,1.219,1.06886,0.42278,0.36181,0.3221,1.41301,0.32188,1.26019,2.03512,0.71194,0.82044,0.77347,0.63788,0.54877,0.38709,0.21027,0.83511,0.00415,26
0.66343,0.62662,0.72019,0.70956,1.09099,0.05362,0.56012,0.36416,0.69826,1.12953,0.36753,1.2114,1.06847,0.4201,0.36238,0.32082,1.40849,0.32206,1.26188,2.03808,0.71403,0.82155,0.77345,0.63722,0.54777,0.38598,0.20942,0.83067,0.00403,26
0.666,0.63806,0.73136,0.7208,1.0904,0.05274,0.55598,0.3656,0.70958,1.12265,0.36514,1.20365,1.06808,0.41736,0.3629,0.31949,1.40378,0.32218,1.26328,2.04082,0.71609,0.82258,0.77332,0.63646,0.54668,0.3848,0.20853,0.82608,0.00391,26
0.66857,0.6498,0.74278,0.7323,1.08927,0.05184,0.55159,0.36682,0.72115,1.11535,0.36271,1.19576,1.06767,0.41456,0.36337,0.3181,1.39889,0.32226,1.26435,2.04334,0.71812,0.82353,0.77309,0.63561,0.5455,0.38355,0.2076,0.82133,0.00379,26
